"統計名：","人口動態調査 人口動態統計 確定数 人口"
"表番号：","3"
"表題：","年次・性・年齢別人口"
"実施年月：","2018年","-"

"***","調査又は集計していないもの"
"-","計数のない場合"
"・","統計項目のありえない場合"
"…","計数不明の場合"

"","","","","","","","2018000000","2017000000","2016000000","2015000000","2014000000","2010000000","2005000000","2000000000","1995000000","1990000000","1985000000","1980000000","1975000000","1970000000","1965000000","1960000000","1955000000","1950000000","1947000000","1935000000"
"表章項目 コード","表章項目","性別 コード","性別","年齢(5歳階級) コード","年齢(5歳階級)","/時間軸(年次)","2018年","2017年","2016年","2015年","2014年","2010年","2005年","2000年","1995年","1990年","1985年","1980年","1975年","1970年","1965年","1960年","1955年","1950年","1947年","1935年"
"10010","人口【人】","00110","男","00410","85～89歳","","1,222,397","1,170,638","1,117,351","1,065,311","1,027,000","747,287","554,715","476,535","361,022","275,903","191,600","138,497","100,742","71,438","60,127","48,193","33,852","24,507","19,215","25,930"
"10010","人口【人】","00110","男","00420","90～94歳","","451,000","416,000","377,000","335,740","311,000","242,932","210,661","176,312","116,908","81,460","55,200","33,162","21,667","17,472","13,728","8,260","5,829","4,250","4,009","4,286"
"10010","人口【人】","00110","男","00430","95～99歳","","76,000","70,000","67,000","63,468","62,000","55,994","41,455","…","…","…","…","…","…","…","…","…","…","…","…","…"
"10010","人口【人】","00110","男","00440","100歳以上","","9,000","9,000","9,000","8,361","8,000","5,859","3,761","…","…","…","…","…","…","…","…","…","…","…","…","…"
"10010","人口【人】","00110","男","00460","(再掲)65歳以上","","15,391,849","15,197,436","14,936,894","14,597,336","14,169,000","12,514,558","10,872,729","9,206,524","7,472,508","5,978,264","5,048,100","4,480,736","3,823,030","3,212,180","2,720,533","2,322,862","2,027,764","1,728,246","1,568,394","1,374,319"
"10010","人口【人】","00110","男","00470","(再掲)75歳以上","","7,034,444","6,812,986","6,554,586","6,289,365","6,105,000","5,345,432","4,288,706","3,187,143","2,553,916","2,232,360","1,791,000","1,434,173","1,115,811","860,590","712,672","602,303","514,932","392,036","318,719","350,088"
"10010","人口【人】","00110","男","00480","(再掲)80歳以上","","3,945,423","3,815,611","3,660,018","3,482,700","3,347,000","2,752,263","2,031,880","1,566,028","1,299,526","1,035,826","794,300","588,331","429,588","329,827","260,801","225,597","172,873","124,346","105,666","125,259"
"10010","人口【人】","00110","男","00490","(再掲)85歳以上","","1,758,316","1,665,212","1,570,255","1,472,880","1,408,000","1,052,072","810,592","652,847","477,930","357,363","246,800","171,659","122,409","88,910","73,855","56,453","39,681","28,757","23,224","30,216"
"10010","人口【人】","00120","女","00100","総数","","63,763,387","63,972,735","64,153,479","64,296,543","64,391,000","64,810,001","64,587,009","64,124,628","63,379,794","62,472,428","61,221,700","59,119,071","56,526,640","52,518,908","50,030,516","47,540,899","45,414,811","42,387,877","39,972,074","34,520,015"
"10010","人口【人】","00120","女","00110","0歳","","451,548","462,213","479,730","464,117","490,000","506,543","513,705","566,458","577,715","589,953","705,701","767,331","926,940","907,544","852,899","769,067","833,387","1,133,819","1,223,585","1,004,828"
"10010","人口【人】","00120","女","00120","1歳","","461,448","479,157","463,488","468,681","502,000","506,316","530,080","564,570","581,383","612,204","728,803","791,066","981,252","901,666","812,370","778,751","835,448","1,236,138","764,614","913,346"
"10010","人口【人】","00120","女","00130","2歳","","478,869","463,209","468,363","487,845","503,000","520,137","540,805","576,987","574,031","631,349","735,763","826,618","1,000,347","880,249","791,036","757,515","889,975","1,215,447","815,766","914,236"
